 Output file for Statistics Values Calculation.
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION0,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION0/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION1,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION1/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION1,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION1/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION15,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION15/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION15,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION15/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION6,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION6/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION6,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION6/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION13,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION13/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION13,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION13/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION4,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION4/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION4,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION4/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION11,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION11/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION11,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION11/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION18,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION18/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION18,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION18/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION5,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION5/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION5,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION5/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P010,Section,SECTION20,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION20/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P010,Section,SECTION20,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P010/ClippedData/SECTION20/PERCLOS.csv',Error on line 137
Exception at loading the GSR data.,Participant,P070,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P070/ClippedData/Baseline/DSP_GSR.csv',Error on line 91
Exception at loading the HR data.,Participant,P070,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P070/ClippedData/Baseline/DSP_FOR_HR.csv',Error on line 105
Exception at loading the Eyetracking data.,Participant,P025,Section,SECTION19,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P025/ClippedData/SECTION19/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P025,Section,SECTION19,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P025/ClippedData/SECTION19/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P025,Section,SECTION21,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P025/ClippedData/SECTION21/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P025,Section,SECTION21,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P025/ClippedData/SECTION21/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P025,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P025/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P025,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P025/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P025,Section,SECTION20,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P025/ClippedData/SECTION20/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P025,Section,SECTION20,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P025/ClippedData/SECTION20/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P012,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P012/ClippedData/Baseline/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P012,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P012/ClippedData/Baseline/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P012,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P012/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P012,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P012/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION14,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION14/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION14,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION14/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION19,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION19/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION19,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION19/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION2,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION2/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION2,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION2/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION8,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION8/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION8,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION8/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION16,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION16/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION16,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION16/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/Baseline/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/Baseline/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION17,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION17/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION17,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION17/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION21,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION21/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION21,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION21/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION10,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION10/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION10,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION10/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION9,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION9/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION9,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION9/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION3,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION3/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION3,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION3/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION12,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION12/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION12,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION12/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION7,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION7/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION7,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION7/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION0,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION0/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION0,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION0/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION1,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION1/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION1,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION1/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION15,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION15/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION15,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION15/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION6,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION6/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION6,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION6/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION13,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION13/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION13,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION13/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION4,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION4/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION4,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION4/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION11,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION11/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION11,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION11/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION18,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION18/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION18,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION18/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION5,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION5/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION5,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION5/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P017,Section,SECTION20,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION20/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P017,Section,SECTION20,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P017/ClippedData/SECTION20/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P027,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P027/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P027,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P027/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P057,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P057/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P057,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P057/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the GSR data.,Participant,P053,Section,SECTION2,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P053/ClippedData/SECTION2/DSP_GSR.csv',Error on line 91
Exception at loading the HR data.,Participant,P053,Section,SECTION2,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P053/ClippedData/SECTION2/DSP_FOR_HR.csv',Error on line 105
Exception at loading the GSR data.,Participant,P053,Section,SECTION1,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P053/ClippedData/SECTION1/DSP_GSR.csv',Error on line 91
Exception at loading the HR data.,Participant,P053,Section,SECTION1,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P053/ClippedData/SECTION1/DSP_FOR_HR.csv',Error on line 105
Exception at loading the Eyetracking data.,Participant,P056,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P056/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P056,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P056/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P035,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P035/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P035,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P035/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P013,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P013/ClippedData/Baseline/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P013,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P013/ClippedData/Baseline/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P013,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P013/ClippedData/EndSectionData/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P013,Section,EndSectionData,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P013/ClippedData/EndSectionData/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION14,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION14/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION14,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION14/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION19,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION19/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION19,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION19/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION2,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION2/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION2,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION2/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION8,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION8/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION8,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION8/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION16,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION16/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION16,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION16/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/Baseline/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,Baseline,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/Baseline/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION17,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION17/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION17,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION17/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION21,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION21/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION21,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION21/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION10,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION10/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION10,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION10/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION9,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION9/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION9,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION9/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION3,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION3/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION3,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION3/PERCLOS.csv',Error on line 137
Exception at loading the Eyetracking data.,Participant,P016,Section,SECTION12,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION12/DSP_FOR_PD.csv',Error on line 121
Exception at loading the PERCLOS data.,Participant,P016,Section,SECTION12,Exception:,[Errno 2] No such file or directory: '/home/srinathsibi/Documents/NightwingAnalysis/Data/P016/ClippedData/SECTION12/PERCLOS.csv',Error on line 137
